model,mode,samples,realtive time(sec),temperature (Celcius),cpu load(pct),cpu freq(Hz),ram usage(pct),swap usage(pct),voltage,current,power
cnn2,train,6000,179.27,70.1,86.4,1000.21,12.9,0.0,5.07,-1.07,5.43
cnn2,train,6000,179.99,69.1,90.1,1000.27,12.9,0.0,5.09,-0.93,4.74
cnn2,train,6000,180.62,69.6,90.6,1000.21,13.0,0.0,5.08,-0.97,4.93
cnn2,train,6000,181.3,70.1,87.6,1000.27,12.9,0.0,5.09,-0.95,4.84
cnn2,train,6000,181.93,69.1,90.9,1000.27,13.0,0.0,5.07,-1.04,5.29
cnn2,train,6000,182.6,70.6,88.2,1000.27,13.1,0.0,5.1,-0.91,4.65
cnn2,train,6000,183.21,69.6,89.3,1000.21,13.1,0.0,5.09,-0.95,4.83
cnn2,train,6000,183.85,70.1,91.2,1000.27,13.0,0.0,5.08,-1.02,5.21
cnn2,train,6000,184.53,70.6,88.5,1000.21,13.2,0.0,5.08,-0.97,4.95
cnn2,train,6000,185.16,69.6,90.4,1000.21,13.1,0.0,5.13,-0.8,4.1
cnn2,train,6000,185.77,68.6,91.0,1000.27,13.0,0.0,5.08,-1.0,5.08
cnn2,train,6000,186.4,70.1,87.9,1000.27,13.2,0.0,5.08,-0.91,4.65
cnn2,train,6000,187.03,69.1,89.9,1000.21,13.1,0.0,5.11,-0.76,3.92
cnn2,train,6000,187.66,69.6,92.0,1000.27,13.0,0.0,5.08,-0.99,5.06
cnn2,train,6000,188.3,69.6,90.4,1000.21,13.2,0.0,5.08,-0.92,4.68
cnn2,train,6000,188.93,70.6,87.8,1000.21,13.1,0.0,5.12,-0.99,4.3
cnn2,train,6000,189.57,69.6,94.6,1000.27,13.1,0.0,5.09,-1.0,5.08
cnn2,train,6000,190.22,70.6,86.9,1000.27,12.9,0.0,5.1,-1.02,5.17
cnn2,train,6000,190.88,70.1,87.4,1000.27,12.6,0.0,5.09,-0.94,4.81
cnn2,train,6000,191.55,70.6,91.1,1000.27,13.1,0.0,5.08,-0.85,5.08
